Case,ET Dice,TC Dice,WT Dice,ET HD95,TC HD95,WT HD95
case_189,0.8883214592933655,0.942145049571991,0.9275473356246948,1.4142135381698608,1.7320507764816284,7.280109882354736
case_190,0.8908283114433289,0.9299563765525818,0.9027949571609497,1.0,17.903873443603516,3.605551242828369
case_191,0.887359619140625,0.8974569439888,0.8367599844932556,3.0,3.1622776985168457,4.4721360206604
case_192,0.8452619910240173,0.9291241765022278,0.8688380122184753,1.4142135381698608,1.4142135381698608,19.39072036743164
case_193,0.7207815051078796,0.9237747192382812,0.8956583738327026,1.4142135381698608,1.7320507764816284,5.385164737701416
case_194,0.5540618300437927,0.8579620718955994,0.8927726149559021,5.962219715118408,8.062257766723633,5.099019527435303
case_195,0.9030896425247192,0.9610508680343628,0.9505183100700378,1.4142135381698608,1.4142135381698608,1.4142135381698608
case_196,0.7787962555885315,0.8362480998039246,0.883163571357727,3.7416574954986572,11.0,7.280109882354736
case_197,0.8615902662277222,0.9423679113388062,0.9047741889953613,1.4142135381698608,2.0,6.7082037925720215
case_198,0.9123966097831726,0.9483229517936707,0.9297006726264954,1.7320507764816284,2.0,3.1622776985168457
case_199,0.895600438117981,0.8551896810531616,0.966153085231781,1.4142135381698608,3.605551242828369,1.4142135381698608
case_200,0.8915604948997498,0.9426560401916504,0.9615069627761841,1.4142135381698608,2.0,1.4142135381698608
case_201,0.8473503589630127,0.9100667238235474,0.9326033592224121,1.0,4.242640495300293,2.8284270763397217
